"","lnL0","lnL1A","lnL1B","lnL1C","our_LRT","our_results.qvals.bh.pvalues","our_results.qvals.bh.qvalues"
"knownGene.uc003nec.1.1",-2353.565,-2352.338,-2352.338,-2352.338,2.45399999999972,0.0586129017662637,0.736699174104758
"knownGene.uc003nei.1.1",-1919.399,-1919.399,-1919.399,-1919.399,0,1,1
"knownGene.uc003nfa.1.1.inc",-1555.321,-1555.321,-1555.321,-1555.321,0,1,1
"knownGene.uc003njb.1.1.inc",-1791.067,-1788.929,-1788.929,-1788.929,4.27599999999984,0.0193271063564786,0.471848862173123
"knownGene.uc003nxv.1.1.inc",-1201.756,-1207.054,-1207.054,-1201.756,0,1,1
"knownGene.uc003oeo.1.1.inc",-2584.824,-2585.645,-2584.824,-2585.645,0,1,1
"knownGene.uc003oey.1.1.inc",-3091.918,-3091.441,-3091.441,-3091.441,0.954000000000633,0.164351608690656,1
"knownGene.uc003okc.1.1",-3834.865,-3834.865,-3834.865,-3834.865,0,1,1
"knownGene.uc003okl.1.1",-2421.083,-2421.083,-2421.083,-2421.083,0,1,1
"knownGene.uc003okt.1.1.inc",-1577.602,-1577.602,-1577.602,-1577.602,0,1,1
"knownGene.uc003ooa.1.1",-3741.157,-3741.157,-3740.638,-3741.157,1.03800000000047,0.154143537796178,1
"knownGene.uc003oog.1.1.inc",-3304.142,-3304.142,-3304.142,-3304.142,0,1,1
"knownGene.uc003oow.1.1",-6675.386,-6675.386,-6712.768,-6675.386,0,1,1
"knownGene.uc003ope.1.1",-4196.776,-4196.365,-4196.365,-4196.365,0.822000000000116,0.182298030539091,1
"knownGene.uc003orj.1.1",-901.24,-901.24,-901.24,-901.24,0,1,1
"knownGene.uc003osg.1.1.inc",-9806.194,-9806.194,-9806.194,-9806.194,0,1,1
"knownGene.uc003ott.1.1.inc",-640.917,-640.917,-640.917,-640.917,0,1,1
"knownGene.uc003oua.1.1.inc",-2760.248,-2760.248,-2760.248,-2760.248,0,1,1
"knownGene.uc003our.1.1",-1808.848,-1808.848,-1808.848,-1808.848,0,1,1
"knownGene.uc003ovj.1.1",-770.96,-770.96,-770.96,-770.96,0,1,1
"knownGene.uc003ovt.1.1.inc",-2836.859,-2836.326,-2836.326,-2836.326,1.0659999999998,0.150925351071996,1
"knownGene.uc003owq.1.1.inc",-2109.571,-2109.676,-2109.676,-2109.676,0,1,1
"knownGene.uc003oyd.1.1",-1611.31,-1611.31,-1611.31,-1611.31,0,1,1
"knownGene.uc003oze.1.1",-3028.159,-3028.159,-3028.159,-3028.159,0,1,1
"knownGene.uc003ozi.1.1.inc",-1710.298,-1710.298,-1710.298,-1722.275,0,1,1
"knownGene.uc003pbn.1.1",-2142.336,-2142.336,-2142.336,-2142.384,0,1,1
"knownGene.uc003pbx.1.1",-1677.362,-1677.362,-1677.362,-1677.362,0,1,1
"knownGene.uc003pcp.1.1.inc",-785.526,-785.526,-785.614,-785.614,0,1,1
"knownGene.uc003peo.1.1",-6068.422,-6068.404,-6068.422,-6068.422,0.0359999999982392,0.424757746184335,1
"knownGene.uc003pex.1.1.inc",-1421.436,-1421.436,-1421.436,-1421.436,0,1,1
"knownGene.uc003pey.1.1.inc",-1613.943,-1613.943,-1613.943,-1613.779,0.327999999999975,0.28341957024705,1
"knownGene.uc003pfj.1.1",-10750.034,-10750.034,-10749.77,-10750.034,0.527999999998428,0.23372445836334,1
"knownGene.uc003phc.1.1.inc",-498.224,-498.224,-498.224,-498.224,0,1,1
"knownGene.uc003phu.1.1.inc",-2664.147,-2664.147,-2664.147,-2664.147,0,1,1
"knownGene.uc003phz.1.1.inc",-6276.776,-6276.776,-6276.776,-6276.776,0,1,1
"knownGene.uc003pij.1.1",-1457.391,-1457.391,-1457.391,-1457.391,0,1,1
"knownGene.uc003piq.1.1",-5568.344,-5568.344,-5568.677,-5568.344,0,1,1
"knownGene.uc003pjf.1.1",-2770.701,-2770.515,-2770.515,-2770.515,0.372000000000298,0.270958055030261,1
"knownGene.uc003pjk.1.1",-2384.753,-2384.753,-2384.753,-2384.753,0,1,1
"knownGene.uc003pkd.1.1.inc",-3050.131,-3050.131,-3050.131,-3050.131,0,1,1
"knownGene.uc003pkx.1.1",-2043.07,-2043.07,-2043.07,-2043.07,0,1,1
"knownGene.uc003pnf.1.1.inc",-4345.005,-4345.005,-4345.005,-4345.005,0,1,1
"knownGene.uc003pny.1.1",-740.638,-740.638,-740.638,-740.638,0,1,1
"knownGene.uc003pon.1.1.inc",-1312.085,-1312.085,-1312.085,-1312.085,0,1,1
"knownGene.uc003pri.1.1.inc",-2012.654,-2012.654,-2012.654,-2012.654,0,1,1
"knownGene.uc003pru.1.1",-2243.507,-2243.507,-2243.508,-2243.507,0,1,1
"knownGene.uc003prw.1.1.inc",-996.237,-996.237,-996.237,-996.237,0,1,1
"knownGene.uc003prz.1.1",-2863.084,-2863.084,-2863.084,-2863.084,0,1,1
"knownGene.uc003pst.1.1",-2898.43,-2898.43,-2898.43,-2898.43,0,1,1
"knownGene.uc003ptc.1.1.inc",-2776.689,-2776.638,-2776.638,-2777.364,0.101999999999862,0.37472131487233,1
"knownGene.uc003pub.1.1",-1218.358,-1218.358,-1218.358,-1218.358,0,1,1
"knownGene.uc003put.1.1",-1512.026,-1510.812,-1510.812,-1510.812,2.42800000000034,0.0595924373489201,0.739379060544448
"knownGene.uc003puv.1.1.inc",-1626.734,-1627.766,-1627.766,-1627.766,0,1,1
"knownGene.uc003puy.1.1",-22519.032,-22518.874,-22518.874,-22518.874,0.315999999998894,0.287010736557029,1
"knownGene.uc003pvd.1.1",-945.91,-945.91,-945.91,-945.91,0,1,1
"knownGene.uc003pwc.1.1",-2764.185,-2764.163,-2764.209,-2764.163,0.043999999999869,0.416926806307655,1
"knownGene.uc003pwh.1.1",-2218.848,-2218.848,-2218.848,-2218.848,0,1,1
"knownGene.uc003pxy.1.1",-1323.219,-1323.219,-1323.219,-1323.219,0,1,1
"knownGene.uc003pyf.1.1",-1322.607,-1322.362,-1322.362,-1322.362,0.489999999999782,0.241963652223122,1
"knownGene.uc003pyg.1.1.inc",-800.227,-800.227,-800.227,-800.227,0,1,1
"knownGene.uc003pzh.1.1.inc",-2174.828,-2174.828,-2174.828,-2174.828,0,1,1
"knownGene.uc003qav.1.1",-2507.157,-2507.157,-2507.157,-2507.157,0,1,1
"knownGene.uc003qaz.1.1",-2559.541,-2559.541,-2559.541,-2559.541,0,1,1
"knownGene.uc003qce.1.1.inc",-2251.385,-2249.955,-2249.955,-2249.955,2.86000000000058,0.045403749243176,0.654928701684811
"knownGene.uc003qcl.1.1",-1891.277,-1891.427,-1891.427,-1891.427,0,1,1
"knownGene.uc003qcr.1.1",-1541.102,-1541.202,-1541.202,-1541.202,0,1,1
"knownGene.uc003qcy.1.1.inc",-1714.612,-1713.512,-1713.512,-1713.512,2.20000000000027,0.0690053687843174,0.77842612947026
"knownGene.uc003qda.1.1",-1285.599,-1286.332,-1286.332,-1286.332,0,1,1
"knownGene.uc003qdk.1.1",-2582.608,-2584.329,-2584.329,-2584.329,0,1,1
"knownGene.uc003qfs.1.1",-1905.873,-1906.153,-1906.153,-1906.153,0,1,1
"knownGene.uc003qgg.1.1.inc",-3859.747,-3859.747,-3859.747,-3859.747,0,1,1
"knownGene.uc003qgr.1.1.inc",-2378.398,-2379.941,-2379.941,-2379.941,0,1,1
"knownGene.uc003qim.1.1",-492.741,-492.741,-492.741,-498.359,0,1,1
"knownGene.uc003qjn.1.1.inc",-1175.141,-1175.176,-1175.176,-1175.18,0,1,1
"knownGene.uc003qkx.1.1.inc",-1010.981,-1011.674,-1011.674,-1011.674,0,1,1
"knownGene.uc003qlf.1.1",-12709.439,-12707.105,-12707.105,-12707.105,4.66800000000148,0.0153648466345532,0.432525275544516
"knownGene.uc003qll.1.1",-5332.455,-5332.455,-5332.455,-5332.455,0,1,1
"knownGene.uc003qma.1.1",-555.872,-555.872,-555.872,-555.872,0,1,1
"knownGene.uc003qoj.1.1",-1941.476,-1941.476,-1941.476,-1941.476,0,1,1
"knownGene.uc003qpt.1.1",-2834.476,-2834.525,-2834.525,-2834.525,0,1,1
"knownGene.uc003qpw.1.1.inc",-2940.599,-2937.174,-2937.174,-2937.174,6.85000000000036,0.00443206363122923,0.263336153393409
"knownGene.uc003qrb.1.1",-2897.085,-2897.346,-2897.346,-2897.346,0,1,1
"knownGene.uc003qrj.1.1.inc",-955.604,-955.604,-955.604,-955.604,0,1,1
"knownGene.uc003qtp.1.1",-3533.183,-3533.191,-3533.191,-3533.191,0,1,1
"knownGene.uc003quo.1.1.inc",-4185.533,-4185.442,-4185.442,-4185.442,0.182000000000698,0.334830038153973,1
"knownGene.uc003qut.1.1",-3124.882,-3124.882,-3124.882,-3124.882,0,1,1
"knownGene.uc003qwg.1.1",-6877.132,-6877.132,-6877.132,-6877.132,0,1,1
"knownGene.uc003sja.1.1",-1066.109,-1065.83,-1065.83,-1065.83,0.557999999999993,0.22753359858788,1
"knownGene.uc003skq.1.1.inc",-2847.63,-2847.63,-2847.63,-2847.63,0,1,1
"knownGene.uc003skw.1.1",-1757.197,-1757.197,-1757.197,-1757.197,0,1,1
"knownGene.uc003sld.1.1",-1374.619,-1374.619,-1374.619,-1374.619,0,1,1
"knownGene.uc003sma.1.1",-3452.247,-3452.247,-3452.247,-3452.247,0,1,1
"knownGene.uc003smk.1.1.inc",-2998.142,-2997.588,-2997.588,-2997.588,1.10799999999927,0.146258558839089,1
"knownGene.uc003sni.1.1",-4507.458,-4504.399,-4507.458,-4507.458,6.11799999999857,0.00669060568164482,0.303328596922343
"knownGene.uc003sob.1.1",-1354.153,-1354.153,-1354.153,-1354.153,0,1,1
"knownGene.uc003soj.1.1",-1541.596,-1541.596,-1541.596,-1541.596,0,1,1
"knownGene.uc003son.1.1",-3919.131,-3919.131,-3919.305,-3919.305,0,1,1
"knownGene.uc003sow.1.1.inc",-752.095,-752.095,-752.095,-752.095,0,1,1
"knownGene.uc003sqq.1.1",-1791.742,-1791.742,-1791.742,-1791.742,0,1,1
"knownGene.uc003srj.1.1.inc",-664.6,-663.955,-663.955,-663.955,1.28999999999996,0.12802397532902,0.971054478043513
"knownGene.uc003ssn.1.1.inc",-4143.187,-4143.187,-4143.187,-4143.187,0,1,1
"knownGene.uc003stx.1.1",-1140.762,-1140.828,-1140.762,-1140.828,0,1,1
"knownGene.uc003suk.1.1",-1988.609,-1988.609,-1988.609,-1988.609,0,1,1
"knownGene.uc003sux.1.1",-1078.704,-1078.704,-1078.704,-1078.704,0,1,1
"knownGene.uc003svt.1.1.inc",-2589.354,-2589.354,-2589.354,-2589.354,0,1,1
"knownGene.uc003sxc.1.1",-1102.345,-1102.074,-1102.074,-1102.545,0.541999999999916,0.230802520765822,1
"knownGene.uc003tam.1.1",-3482.039,-3482.039,-3482.039,-3482.224,0,1,1
"knownGene.uc003tbp.1.1",-3140.628,-3140.628,-3140.628,-3140.628,0,1,1
"knownGene.uc003tcc.1.1",-3345.39,-3345.39,-3345.39,-3345.39,0,1,1
"knownGene.uc003tcm.1.1",-4736.485,-4736.485,-4736.485,-4736.485,0,1,1
"knownGene.uc003ter.1.1",-2869.689,-2869.689,-2869.689,-2869.689,0,1,1
"knownGene.uc003tey.1.1",-1371.684,-1371.684,-1371.684,-1371.684,0,1,1
"knownGene.uc003tfd.1.1.inc",-2818.626,-2818.626,-2818.626,-2818.626,0,1,1
"knownGene.uc003thj.1.1",-3724.322,-3724.322,-3724.322,-3724.322,0,1,1
"knownGene.uc003thn.1.1",-3112.406,-3112.406,-3112.406,-3112.406,0,1,1
"knownGene.uc003tic.1.1",-955.17,-955.17,-955.17,-955.17,0,1,1
"knownGene.uc003tla.1.1",-779.511,-776.996,-776.996,-776.996,5.02999999999997,0.0124559492154537,0.399844329513525
"knownGene.uc003tmr.1.1",-2349.771,-2351.175,-2351.175,-2351.175,0,1,1
"knownGene.uc003tnc.1.1",-880.182,-879.178,-879.178,-880.9,2.00800000000004,0.0782357383134048,0.817926855416548
"knownGene.uc003tnt.1.1",-1567.682,-1567.211,-1567.211,-1567.844,0.942000000000007,0.165882011532868,1
"knownGene.uc003toh.1.1.inc",-2237.398,-2237.398,-2237.398,-2245.902,0,1,1
"knownGene.uc003tos.1.1.inc",-6624.068,-6624.068,-6624.068,-6641.04,0,1,1
"knownGene.uc003tpt.1.1.inc",-2481.75,-2481.15,-2481.15,-2492.091,1.19999999999982,0.136660839146167,0.985152665615852
"knownGene.uc003tya.1.1",-2630.352,-2630.352,-2630.352,-2642.589,0,1,1
"knownGene.uc003ual.1.1.inc",-1413.216,-1413.216,-1413.216,-1418.156,0,1,1
"knownGene.uc003udu.1.1",-1328.998,-1326.881,-1326.881,-1326.881,4.23399999999992,0.0198109790581639,0.472820679224042
"knownGene.uc003uek.1.1",-2044.054,-2043.428,-2043.428,-2043.428,1.25199999999995,0.131585415828237,0.975579751604476
"knownGene.uc003ufa.1.1.inc",-520.261,-515.069,-515.069,-515.069,10.384,0.000635560067809985,0.136641979103553
"knownGene.uc003ufd.1.1",-4214.68,-4214.638,-4214.638,-4214.638,0.0840000000007421,0.385974090854665,1
"knownGene.uc003ugt.1.1",-5040.218,-5040.218,-5040.218,-5040.218,0,1,1
"knownGene.uc003uhw.1.1.inc",-6445.704,-6445.704,-6445.704,-6445.704,0,1,1
"knownGene.uc003uie.1.1",-4800.301,-4800.301,-4800.301,-4800.301,0,1,1
"knownGene.uc003uis.1.1.inc",-533.306,-533.306,-533.306,-533.306,0,1,1
"knownGene.uc003ujd.1.1.inc",-1715.61,-1715.61,-1715.61,-1715.61,0,1,1
"knownGene.uc003ujj.1.1.inc",-1880.33,-1880.33,-1880.33,-1880.33,0,1,1
"knownGene.uc003ujt.1.1",-2791.637,-2791.631,-2791.631,-2791.631,0.0120000000006257,0.456385309547149,1
"knownGene.uc003uju.1.1.inc",-10835.088,-10833.573,-10835.088,-10833.573,3.02999999999884,0.0408690082645671,0.624525452170685
"knownGene.uc003uky.1.1",-2568.627,-2568.627,-2568.627,-2568.627,0,1,1
"knownGene.uc003ull.1.1.inc",-5160.403,-5159.826,-5159.826,-5159.826,1.15400000000045,0.141356686172518,0.996476094272083
"knownGene.uc003ulw.1.1",-7084.79,-7084.79,-7084.79,-7084.79,0,1,1
"knownGene.uc003umz.1.1.inc",-1419.017,-1418.078,-1418.078,-1418.082,1.87800000000016,0.0852808174931683,0.848410901146648
"knownGene.uc003unn.1.1",-2606.495,-2617.247,-2617.247,-2606.495,0,1,1
"knownGene.uc003unw.1.1",-1885.414,-1887.615,-1887.615,-1887.609,0,1,1
"knownGene.uc003uny.1.1",-3031.895,-3048.14,-3048.14,-3048.134,0,1,1
"knownGene.uc003uoc.1.1",-3952.773,-3965.009,-3965.009,-3952.825,0,1,1
"knownGene.uc003uog.1.1",-4475.728,-4499.461,-4499.461,-4475.996,0,1,1
"knownGene.uc003upt.1.1",-1956.773,-1956.773,-1982.729,-1982.729,0,1,1
"knownGene.uc003uqu.1.1.inc",-1704.142,-1708.193,-1708.192,-1704.096,0.0920000000000982,0.380824901214279,1
"knownGene.uc003uro.1.1",-2607.073,-2615.193,-2615.193,-2607.073,0,1,1
"knownGene.uc003uts.1.1",-1930.406,-1930.406,-1953.24,-1930.406,0,1,1
"knownGene.uc003uuv.1.1",-1493.689,-1493.689,-1509.126,-1493.689,0,1,1
"knownGene.uc003uux.1.1",-1199.71,-1199.629,-1202.79,-1199.629,0.162000000000262,0.343660900586878,1
"knownGene.uc003uve.1.1",-4275.309,-4275.309,-4275.309,-4275.309,0,1,1
"knownGene.uc003uvw.1.1",-1343.305,-1343.305,-1343.305,-1343.305,0,1,1
"knownGene.uc003uwm.1.1.inc",-4697.187,-4697.471,-4697.175,-4697.471,0.0239999999994325,0.438442455727411,1
"knownGene.uc003uwz.1.1.inc",-4326.679,-4326.735,-4326.679,-4389.855,0,1,1
"knownGene.uc003uym.1.1",-1040.535,-1041.714,-1040.973,-1040.973,0,1,1
"knownGene.uc003uys.1.1.inc",-8170.586,-8215.85,-8170.586,-8170.586,0,1,1
"knownGene.uc003vbm.1.1.inc",-1901.836,-1901.836,-1901.836,-1901.836,0,1,1
"knownGene.uc003vbp.1.1",-1621.183,-1621.183,-1621.183,-1621.183,0,1,1
"knownGene.uc003vde.1.1",-5260.138,-5260.138,-5260.138,-5260.138,0,1,1
"knownGene.uc003vga.1.1.inc",-2248.706,-2248.706,-2248.706,-2248.706,0,1,1
"knownGene.uc003vgf.1.1.inc",-2103.64,-2103.64,-2103.64,-2103.64,0,1,1
"knownGene.uc003vgw.1.1",-946.516,-946.516,-946.516,-946.516,0,1,1
"knownGene.uc003vih.1.1",-879.545,-879.545,-879.545,-879.545,0,1,1
"knownGene.uc003vii.1.1.inc",-2597.294,-2597.294,-2597.294,-2597.294,0,1,1
"knownGene.uc003viv.1.1",-3027.903,-3027.903,-3027.903,-3027.903,0,1,1
"knownGene.uc003vjl.1.1.inc",-409.236,-409.236,-409.236,-409.236,0,1,1
"knownGene.uc003vjr.1.1.inc",-4273.606,-4273.606,-4273.606,-4273.606,0,1,1
"knownGene.uc003vkv.1.1.inc",-1785.391,-1785.391,-1785.391,-1785.391,0,1,1
"knownGene.uc003vkx.1.1.inc",-676.638,-676.638,-676.638,-676.638,0,1,1
"knownGene.uc003vmg.1.1.inc",-1968.66,-1968.66,-1968.66,-1968.66,0,1,1
"knownGene.uc003vmo.1.1",-2390.262,-2390.262,-2390.262,-2390.262,0,1,1
"knownGene.uc003vmy.1.1.inc",-2598.657,-2598.657,-2598.657,-2598.657,0,1,1
"knownGene.uc003vnw.1.1",-3937.056,-3935.111,-3935.111,-3935.111,3.89000000000033,0.0242872117923188,0.51975719911705
"knownGene.uc003vok.1.1",-1079.01,-1078.649,-1078.649,-1078.649,0.722000000000207,0.197744327756799,1
"knownGene.uc003vov.1.1",-2861.29,-2861.29,-2868.833,-2861.29,0,1,1
"knownGene.uc003vpo.1.1.inc",-1109.829,-1109.829,-1109.921,-1109.829,0,1,1
"knownGene.uc003vqu.1.1",-1061.743,-1061.743,-1061.743,-1061.743,0,1,1
"knownGene.uc003vrc.1.1.inc",-2393.59,-2393.59,-2394.536,-2393.59,0,1,1
"knownGene.uc003vst.1.1",-3535.441,-3535.441,-3535.448,-3535.441,0,1,1
"knownGene.uc003vtc.1.1",-841.264,-841.264,-841.325,-841.264,0,1,1
"knownGene.uc003vul.1.1",-5343.572,-5343.129,-5343.129,-5343.129,0.886000000000422,0.173281788388774,1
"knownGene.uc003vuv.1.1",-2541.598,-2541.598,-2541.598,-2541.598,0,1,1
"knownGene.uc003vva.1.1",-1865.752,-1865.752,-1865.752,-1865.752,0,1,1
"knownGene.uc003vvk.1.1.inc",-3093.545,-3093.578,-3093.578,-3093.578,0,1,1
"knownGene.uc003vvn.1.1",-591.351,-590.455,-590.455,-590.455,1.79199999999992,0.0903413363288057,0.86854796313704
"knownGene.uc003vwz.1.1",-4397.84,-4396.272,-4396.272,-4396.272,3.13600000000042,0.0382907045178251,0.607444244473491
"knownGene.uc003vxf.1.1.inc",-922.466,-921.737,-921.737,-921.737,1.45800000000008,0.11362430495651,0.9337887467477
"knownGene.uc003vzm.1.1.inc",-909.351,-909.351,-909.351,-909.351,0,1,1
"knownGene.uc003vzo.1.1.inc",-906.811,-906.811,-906.811,-906.811,0,1,1
"knownGene.uc003wae.1.1.inc",-912.379,-911.358,-911.358,-911.358,2.04200000000014,0.0765041783671636,0.810452901727893
"knownGene.uc003wbp.1.1.inc",-927.098,-927.098,-927.098,-927.098,0,1,1
"knownGene.uc003wbr.1.1",-7221.531,-7219.832,-7219.832,-7219.832,3.39799999999923,0.0326377599540889,0.567659657674208
"knownGene.uc003wch.1.1.inc",-2273.193,-2272.634,-2272.634,-2272.634,1.11800000000039,0.145174756785043,1
"knownGene.uc003wev.1.1",-640.403,-640.403,-640.403,-640.403,0,1,1
"knownGene.uc003wfi.1.1",-7021.62,-7021.767,-7021.767,-7021.767,0,1,1
"knownGene.uc003wfn.1.1",-2308.11,-2314.192,-2315.482,-2314.192,0,1,1
"knownGene.uc003wgb.1.1.inc",-5162.585,-5161.929,-5161.929,-5161.929,1.3119999999999,0.126016431762954,0.96808631642842
"knownGene.uc003whv.1.1",-2540.852,-2537.026,-2537.026,-2537.026,7.65200000000004,0.00283547080258869,0.224166228905483
"knownGene.uc003wil.1.1.inc",-4705.286,-4705.286,-4705.286,-4705.286,0,1,1
"knownGene.uc003wjj.1.1",-2736.267,-2736.267,-2736.267,-2751.282,0,1,1
"knownGene.uc003wjn.1.1",-3734.406,-3734.406,-3734.406,-3734.406,0,1,1
"knownGene.uc003wlt.1.1.inc",-604.324,-604.239,-604.239,-604.239,0.169999999999845,0.340055903839713,1
"knownGene.uc003wmc.1.1",-737.022,-739.209,-739.202,-737.767,0,1,1
"knownGene.uc003wme.1.1.inc",-1344.688,-1350.519,-1344.953,-1344.688,0,1,1
"knownGene.uc003woa.1.1",-3467.512,-3485.538,-3467.512,-3467.512,0,1,1
"knownGene.uc003wqc.1.1.inc",-17888.322,-17934.524,-17888.322,-17888.322,0,1,1
"knownGene.uc003wsh.1.1.inc",-5541.845,-5541.845,-5541.845,-5540.535,2.6200000000008,0.0527622203975003,0.699858192648835
"knownGene.uc003wub.1.1",-1566.497,-1566.497,-1566.497,-1581.169,0,1,1
"knownGene.uc003wuv.1.1.inc",-663.704,-663.123,-663.123,-663.446,1.16199999999981,0.14052557195873,0.996476094272083
"knownGene.uc003wyg.1.1.inc",-2106.098,-2106.098,-2106.098,-2128.465,0,1,1
"knownGene.uc003wzs.1.1",-3762.826,-3762.826,-3762.826,-3782.332,0,1,1
"knownGene.uc003wzv.1.1",-2300.546,-2300.546,-2300.546,-2313.482,0,1,1
"knownGene.uc003xbx.1.1.inc",-1542.563,-1542.563,-1542.563,-1549.615,0,1,1
"knownGene.uc003xec.1.1.inc",-3804.874,-3804.868,-3804.868,-3821.282,0.0119999999997162,0.456385309548795,1
"knownGene.uc003xeh.1.1.inc",-5589.125,-5589.125,-5589.125,-5589.125,0,1,1
"knownGene.uc003xfk.1.1",-1178.452,-1178.452,-1178.523,-1178.523,0,1,1
"knownGene.uc003xgh.1.1.inc",-2013.161,-2013.161,-2013.161,-2013.161,0,1,1
"knownGene.uc003xgw.1.1",-2389.69,-2389.69,-2389.69,-2389.69,0,1,1
"knownGene.uc003xhb.1.1.inc",-1772.443,-1772.443,-1772.443,-1772.443,0,1,1
"knownGene.uc003xhj.1.1.inc",-3444.081,-3444.081,-3444.081,-3444.081,0,1,1
"knownGene.uc003xju.1.1.inc",-2642.846,-2642.846,-2643.137,-2643.137,0,1,1
"knownGene.uc003xkp.1.1.inc",-2889.085,-2889.085,-2888.328,-2888.328,1.51400000000012,0.109264867498123,0.919285595854924
"knownGene.uc003xld.1.1.inc",-1751.861,-1751.861,-1758.527,-1752.088,0,1,1
"knownGene.uc003xle.1.1",-1701.474,-1701.474,-1706.927,-1701.767,0,1,1
"knownGene.uc003xlk.1.1.inc",-1119.138,-1118.476,-1118.476,-1118.476,1.32399999999961,0.124937717769691,0.964611951723052
"knownGene.uc003xlp.1.1",-5069.405,-5069.405,-5069.405,-5069.405,0,1,1
"knownGene.uc003xns.1.1",-934.295,-934.295,-934.295,-934.295,0,1,1
"knownGene.uc003xoc.1.1",-1120.708,-1120.708,-1120.708,-1120.708,0,1,1
"knownGene.uc003xpg.1.1",-719.7,-719.7,-719.7,-719.7,0,1,1
"knownGene.uc003xqe.1.1.inc",-2698.789,-2697.074,-2697.075,-2697.075,3.43000000000029,0.0320110506415079,0.563936851632899
"knownGene.uc003xrg.1.1",-2474.226,-2475.163,-2475.163,-2475.163,0,1,1
"knownGene.uc003xrt.1.1",-829.612,-829.612,-837.01,-837.01,0,1,1
"knownGene.uc003xsc.1.1.inc",-1516.586,-1519.221,-1519.221,-1519.221,0,1,1
"knownGene.uc003xsg.1.1",-2093.571,-2102.507,-2102.509,-2102.509,0,1,1
"knownGene.uc003xtm.1.1.inc",-3266.621,-3266.499,-3266.499,-3266.499,0.244000000000597,0.310665956935107,1
"knownGene.uc003xtu.1.1.inc",-2394.618,-2394.346,-2394.129,-2394.129,0.978000000000065,0.161346536617058,1
"knownGene.uc003xuf.1.1.inc",-1091.676,-1091.627,-1091.545,-1091.545,0.261999999999716,0.304374722792692,1
"knownGene.uc003xwc.1.1",-3001.389,-3024.405,-3000.789,-3000.789,1.19999999999982,0.136660839146167,0.985152665615852
"knownGene.uc003xww.1.1",-4359.644,-4359.644,-4379.296,-4359.644,0,1,1
"knownGene.uc003xxg.1.1.inc",-5371.397,-5371.397,-5371.397,-5371.397,0,1,1
"knownGene.uc003xxl.1.1.inc",-5870.879,-5870.879,-5870.879,-5870.879,0,1,1
"knownGene.uc003xyk.1.1",-4984.369,-4981.595,-4981.595,-4981.595,5.54799999999886,0.00925090807154388,0.352566480527445
"knownGene.uc003xyv.1.1",-2915.916,-2915.916,-2915.916,-2915.916,0,1,1
"knownGene.uc003xzm.1.1",-3220.5,-3220.5,-3220.5,-3220.5,0,1,1
"knownGene.uc003yag.1.1.inc",-2931.12,-2931.12,-2931.12,-2931.12,0,1,1
"knownGene.uc003yat.1.1.inc",-5025.612,-5025.612,-5025.612,-5025.612,0,1,1
"knownGene.uc003ybv.1.1.inc",-2881.302,-2881.302,-2881.302,-2881.302,0,1,1
"knownGene.uc003ycu.1.1",-1335.054,-1338.194,-1340.386,-1340.386,0,1,1
"knownGene.uc003yda.1.1",-832.544,-832.528,-832.549,-832.549,0.0319999999999254,0.429013828493842,1
"knownGene.uc003yer.1.1.inc",-498.617,-498.617,-502.092,-502.092,0,1,1
"knownGene.uc003yev.1.1",-1781.818,-1781.671,-1781.671,-1781.671,0.293999999999869,0.293834282524914,1
"knownGene.uc003yfp.1.1",-554.178,-554.178,-554.178,-554.178,0,1,1
"knownGene.uc003ygg.1.1",-3467.674,-3467.674,-3467.674,-3467.674,0,1,1
"knownGene.uc003ygn.1.1",-1123.897,-1123.769,-1123.769,-1123.769,0.255999999999858,0.306440811706667,1
"knownGene.uc003yir.1.1",-1794.875,-1794.875,-1794.875,-1794.875,0,1,1
"knownGene.uc003yjg.1.1.inc",-2552.183,-2550.461,-2550.461,-2550.461,3.44400000000041,0.0317409131265165,0.563327597343705
"knownGene.uc003yjl.1.1.inc",-986.116,-984.73,-984.73,-984.73,2.77199999999993,0.0479631185431852,0.668826810472463
"knownGene.uc003ykq.1.1",-1780.96,-1780.96,-1780.96,-1780.96,0,1,1
"knownGene.uc003ylg.1.1",-696.057,-697.057,-696.057,-696.057,0,1,1
"knownGene.uc003ylt.1.1",-2180.311,-2180.311,-2180.311,-2180.311,0,1,1
"knownGene.uc003ynx.1.1.inc",-636.661,-636.544,-636.543,-636.542,0.237999999999829,0.312827183222223,1
"knownGene.uc003ynz.1.1",-7925.538,-7925.538,-7925.538,-7974.294,0,1,1
"knownGene.uc003yog.1.1",-2601.733,-2601.733,-2601.733,-2618.146,0,1,1
"knownGene.uc003yoy.1.1.inc",-4455.75,-4454.223,-4454.21,-4475.691,3.07999999999993,0.0396302630337992,0.612444420325239
"knownGene.uc003yps.1.1.inc",-4571.905,-4573.162,-4574.645,-4580.083,0,1,1
"knownGene.uc003yrl.1.1",-4982.917,-4981.868,-4981.868,-4982.938,2.09799999999996,0.0737459770365173,0.801652291285596
"knownGene.uc003yru.1.1.inc",-3223.474,-3223.474,-3224.689,-3251.173,0,1,1
"knownGene.uc003ytm.1.1.inc",-959.251,-959.263,-964.405,-960.074,0,1,1
"knownGene.uc003ywb.1.1",-2345.252,-2345.252,-2345.252,-2347.785,0,1,1
"knownGene.uc003zaw.1.1.inc",-1814.312,-1814.312,-1814.312,-1820.419,0,1,1
